,frame,xmin,xmax,ymin,ymax,score
500,BHVE_group5_1.png,0,38,214,325,0.02734375
501,BHVE_group5_1.png,0,41,304,324,0.0234375
502,BHVE_group5_1.png,0,35,282,321,0.0234375
503,BHVE_group5_1.png,-1,14,0,33,0.01953125
504,BHVE_group5_1.png,-1,83,2,51,0.01953125
505,BHVE_group5_1.png,4,74,304,323,0.01953125
506,BHVE_group5_1.png,2,53,317,323,0.01953125
507,BHVE_group5_1.png,13,77,317,322,0.01953125
508,BHVE_group5_1.png,0,6,49,106,0.01953125
509,BHVE_group5_1.png,11,47,0,7,0.01953125
510,BHVE_group5_1.png,0,16,191,307,0.01953125
511,BHVE_group5_1.png,0,57,313,323,0.015625
512,BHVE_group1_2.png,106,207,86,268,0.046875
513,BHVE_group1_2.png,300,328,103,221,0.03125
514,BHVE_group1_2.png,309,330,137,213,0.02734375
515,BHVE_group1_2.png,28,159,56,283,0.02734375
516,BHVE_group1_2.png,1,102,24,255,0.0234375
517,BHVE_group1_2.png,140,285,86,280,0.0234375
518,BHVE_group1_2.png,289,333,318,326,0.01953125
519,BHVE_group1_2.png,283,329,71,220,0.01953125
520,BHVE_group1_2.png,201,329,49,275,0.01953125
521,BHVE_group1_2.png,25,84,321,325,0.015625
522,BHVE_group1_2.png,310,328,79,201,0.015625
523,BHVE_group1_2.png,6,69,320,325,0.015625
524,BHVE_group1_2.png,32,199,16,194,0.015625
525,BHVE_group1_2.png,2,98,14,95,0.015625
526,BHVE_group1_2.png,8,127,101,316,0.01171875
527,BHVE_group1_2.png,281,336,300,325,0.01171875
528,BHVE_group1_2.png,266,330,119,249,0.01171875
529,BHVE_group1_2.png,318,330,156,224,0.01171875
530,BHVE_group1_2.png,14,208,6,87,0.01171875
531,BHVE_group1_2.png,314,331,303,328,0.01171875
532,BHVE_group1_2.png,305,329,305,325,0.01171875
533,BHVE_group6_2.png,0,91,38,264,0.04296875
534,BHVE_group6_2.png,2,292,127,317,0.04296875
535,BHVE_group6_2.png,286,330,314,322,0.0234375
536,BHVE_group6_2.png,0,37,58,93,0.01953125
537,BHVE_group6_2.png,1,53,61,259,0.01953125
538,BHVE_group6_2.png,0,31,63,123,0.015625
539,BHVE_group6_2.png,4,204,25,322,0.015625
540,BHVE_group6_2.png,-2,31,317,324,0.015625
541,BHVE_group6_2.png,1,254,204,330,0.015625
542,BHVE_group6_2.png,142,293,75,300,0.015625
543,BHVE_group6_2.png,261,315,314,322,0.01171875
544,BHVE_group6_2.png,179,291,86,223,0.01171875
545,BHVE_group6_2.png,2,55,317,322,0.01171875
546,BHVE_group6_2.png,-2,31,31,85,0.01171875
547,BHVE_group6_2.png,279,324,1,46,0.01171875
548,BHVE_group6_2.png,260,322,304,322,0.01171875
549,BHVE_group6_3.png,-2,85,62,265,0.03515625
550,BHVE_group6_3.png,164,210,56,241,0.0234375
551,BHVE_group6_3.png,0,37,60,101,0.0234375
552,BHVE_group6_3.png,287,332,315,322,0.015625
553,BHVE_group6_3.png,151,311,19,312,0.015625
554,BHVE_group6_3.png,-3,42,44,240,0.015625
555,BHVE_group6_3.png,2,37,59,81,0.01171875
556,BHVE_group6_3.png,-2,27,28,91,0.01171875
557,BHVE_group6_3.png,-1,31,317,324,0.01171875
558,BHVE_group6_3.png,48,326,61,339,0.01171875
559,BHVE_group6_3.png,301,326,306,322,0.01171875
560,BHVE_group6_3.png,259,319,316,322,0.01171875
561,BHVE_group6_3.png,2,55,316,322,0.01171875
562,BHVE_group6_3.png,24,303,215,322,0.01171875
563,BHVE_group3_1.png,259,324,318,322,0.015625
564,BHVE_group3_1.png,3,55,317,322,0.015625
565,BHVE_group3_1.png,0,102,52,270,0.015625
566,BHVE_group3_1.png,150,231,100,295,0.01171875
567,BHVE_group3_1.png,211,319,307,323,0.01171875
568,BHVE_group3_1.png,231,288,318,322,0.01171875
569,BHVE_group3_1.png,289,336,316,322,0.01171875
570,BHVE_group3_1.png,-2,33,317,324,0.01171875
571,BHVE_group3_1.png,16,304,0,324,0.01171875
572,BHVE_group3_1.png,273,326,305,324,0.01171875
573,CTRL_group5_3.png,301,322,301,319,0.0234375
574,CTRL_group5_3.png,309,324,298,320,0.01953125
575,CTRL_group5_3.png,24,306,1,104,0.01953125
576,CTRL_group5_3.png,123,147,201,270,0.015625
577,CTRL_group5_3.png,314,322,284,322,0.015625
578,CTRL_group5_3.png,282,326,311,319,0.015625
579,CTRL_group5_3.png,2,58,314,319,0.015625
580,CTRL_group5_3.png,0,62,296,319,0.01171875
581,CTRL_group5_3.png,316,322,256,309,0.01171875
582,CTRL_group5_3.png,266,326,298,318,0.01171875
583,CTRL_group5_3.png,4,40,254,316,0.01171875
584,CTRL_group5_3.png,4,90,11,96,0.01171875
585,CTRL_group5_3.png,2,52,114,285,0.01171875
586,CTRL_group5_3.png,0,26,302,320,0.01171875
587,CTRL_group5_3.png,306,329,310,323,0.01171875
588,CTRL_group5_3.png,-1,31,314,321,0.01171875
589,CTRL_group9_4.png,71,103,58,111,0.43359375
590,CTRL_group9_4.png,245,320,306,323,0.234375
591,CTRL_group9_4.png,243,290,311,321,0.109375
592,CTRL_group9_4.png,274,316,310,322,0.09765625
593,CTRL_group9_4.png,239,267,306,321,0.09375
594,CTRL_group9_4.png,227,270,313,321,0.07421875
595,CTRL_group9_4.png,222,273,305,322,0.0703125
596,CTRL_group9_4.png,289,317,305,321,0.0703125
597,CTRL_group9_4.png,193,302,307,321,0.03515625
598,CTRL_group9_4.png,213,325,286,322,0.02734375
599,CTRL_group9_4.png,242,282,304,323,0.02734375
600,CTRL_group9_4.png,240,305,295,319,0.02734375
601,CTRL_group9_4.png,60,125,60,112,0.02734375
602,CTRL_group9_4.png,265,311,303,321,0.02734375
603,CTRL_group9_4.png,273,335,302,329,0.0234375
604,CTRL_group9_4.png,0,85,49,272,0.0234375
605,CTRL_group9_4.png,298,325,311,325,0.01953125
606,CTRL_group9_4.png,210,279,130,292,0.01953125
607,CTRL_group9_4.png,214,275,292,319,0.01953125
608,CTRL_group9_4.png,208,263,316,321,0.01953125
609,CTRL_group9_4.png,202,255,304,323,0.01953125
610,CTRL_group9_4.png,272,316,292,322,0.015625
611,CTRL_group9_4.png,301,320,303,322,0.015625
612,CTRL_group9_4.png,237,264,293,324,0.01171875
613,CTRL_group9_4.png,240,257,301,319,0.01171875
614,CTRL_group6_2.png,95,152,38,207,0.0625
615,CTRL_group6_2.png,1,46,35,53,0.02734375
616,CTRL_group6_2.png,245,331,19,59,0.0234375
617,CTRL_group6_2.png,160,209,175,202,0.01953125
618,CTRL_group6_2.png,290,334,326,335,0.015625
619,CTRL_group6_2.png,308,330,138,238,0.015625
620,CTRL_group6_2.png,-1,29,328,337,0.01171875
621,CTRL_group6_2.png,2,59,328,334,0.01171875
622,CTRL_group6_2.png,2,67,29,52,0.01171875
623,CTRL_group6_2.png,34,134,34,227,0.01171875
624,CTRL_group6_2.png,0,26,311,334,0.01171875
625,CTRL_group6_2.png,307,330,315,334,0.01171875
626,CTRL_group6_2.png,1,60,290,334,0.01171875
627,CTRL_group6_2.png,292,334,145,289,0.01171875
628,BHVE_group8_3.png,170,211,88,225,0.03125
629,BHVE_group8_3.png,30,325,124,312,0.0234375
630,BHVE_group8_3.png,1,35,28,80,0.0234375
631,BHVE_group8_3.png,0,11,292,324,0.0234375
632,BHVE_group8_3.png,0,24,305,328,0.01953125
633,BHVE_group8_3.png,287,330,319,327,0.01953125
634,BHVE_group8_3.png,4,54,321,327,0.01953125
635,BHVE_group8_3.png,10,206,25,320,0.01953125
636,BHVE_group8_3.png,5,110,65,300,0.015625
637,BHVE_group8_3.png,278,326,90,213,0.015625
638,BHVE_group8_3.png,9,78,322,327,0.015625
639,BHVE_group8_3.png,43,300,200,325,0.015625
640,BHVE_group8_3.png,1,44,298,327,0.01171875
641,BHVE_group8_3.png,315,325,289,330,0.01171875
642,BHVE_group8_3.png,-2,25,321,330,0.01171875
643,BHVE_group8_3.png,298,326,109,227,0.01171875
644,BHVE_group8_3.png,-1,9,302,327,0.01171875
645,BHVE_group8_3.png,2,98,11,91,0.01171875
646,BHVE_group8_3.png,308,327,304,330,0.01171875
647,BHVE_group8_3.png,1,78,305,327,0.01171875
648,CTRL_group2_1.png,17,129,25,172,0.03515625
649,CTRL_group2_1.png,1,56,323,328,0.0234375
650,CTRL_group2_1.png,274,324,306,329,0.0234375
651,CTRL_group2_1.png,18,83,323,328,0.015625
652,CTRL_group2_1.png,282,324,318,328,0.015625
653,CTRL_group2_1.png,0,10,9,37,0.015625
654,CTRL_group2_1.png,18,216,154,307,0.01171875
655,CTRL_group2_1.png,0,27,311,328,0.01171875
656,CTRL_group2_1.png,303,323,305,330,0.01171875
657,CTRL_group2_1.png,29,322,-1,222,0.01171875
658,CTRL_group2_1.png,316,321,260,325,0.01171875
659,CTRL_group2_1.png,-2,32,323,330,0.01171875
660,BHVE_group8_1.png,1,35,28,81,0.03125
661,BHVE_group8_1.png,3,54,321,327,0.0234375
662,BHVE_group8_1.png,0,11,292,324,0.0234375
663,BHVE_group8_1.png,10,79,323,327,0.01953125
664,BHVE_group8_1.png,0,179,14,323,0.01953125
665,BHVE_group8_1.png,0,14,307,327,0.015625
666,BHVE_group8_1.png,-2,26,321,330,0.015625
667,BHVE_group8_1.png,0,31,288,329,0.015625
668,BHVE_group8_1.png,286,331,320,328,0.015625
669,BHVE_group8_1.png,301,325,307,327,0.01171875
670,BHVE_group8_1.png,0,64,304,327,0.01171875
671,BHVE_group8_1.png,-2,8,302,327,0.01171875
672,BHVE_group8_1.png,316,325,289,331,0.01171875
673,BHVE_group8_1.png,143,280,114,154,0.01171875
674,BHVE_group8_1.png,2,102,13,90,0.01171875
675,BHVE_group3_3.png,2,100,53,280,0.05078125
676,BHVE_group3_3.png,2,57,317,322,0.01953125
677,BHVE_group3_3.png,259,323,317,322,0.015625
678,BHVE_group3_3.png,251,335,305,323,0.01171875
679,BHVE_group3_3.png,236,298,318,322,0.01171875
680,BHVE_group3_3.png,-2,34,317,324,0.01171875
681,BHVE_group3_3.png,288,336,316,322,0.01171875
682,BHVE_group3_3.png,-5,238,-2,305,0.01171875
683,BHVE_group3_3.png,74,295,130,282,0.01171875
684,BHVE_group3_3.png,0,28,305,322,0.01171875
685,BHVE_group3_3.png,28,60,0,4,0.01171875
686,BHVE_group1_1.png,306,328,124,217,0.02734375
687,BHVE_group1_1.png,310,330,146,205,0.0234375
688,BHVE_group1_1.png,7,69,320,325,0.015625
689,BHVE_group1_1.png,320,329,165,216,0.015625
690,BHVE_group1_1.png,289,334,318,326,0.015625
691,BHVE_group1_1.png,268,330,111,218,0.01171875
692,BHVE_group1_1.png,314,330,169,205,0.01171875
693,BHVE_group1_1.png,254,316,320,325,0.01171875
694,BHVE_group1_1.png,285,331,46,214,0.01171875
695,BHVE_group1_1.png,298,333,96,211,0.01171875
696,BHVE_group1_1.png,24,86,321,325,0.01171875
697,BHVE_group1_1.png,305,329,306,325,0.01171875
698,BHVE_group1_1.png,46,233,94,194,0.01171875
699,BHVE_group1_1.png,310,328,77,202,0.01171875
700,BHVE_group7_1.png,11,116,56,296,0.0234375
701,BHVE_group7_1.png,262,324,0,31,0.01953125
702,BHVE_group7_1.png,58,143,52,286,0.01953125
703,BHVE_group7_1.png,1,59,325,330,0.01953125
704,BHVE_group7_1.png,289,335,323,331,0.01953125
705,BHVE_group7_1.png,283,332,310,331,0.015625
706,BHVE_group7_1.png,320,329,295,333,0.01171875
707,BHVE_group7_1.png,314,331,309,332,0.01171875
708,BHVE_group7_1.png,-2,34,325,332,0.01171875
709,BHVE_group7_1.png,21,89,326,330,0.01171875
710,BHVE_group7_1.png,304,329,311,330,0.01171875
711,BHVE_group7_1.png,32,288,217,315,0.01171875
712,BHVE_group7_3.png,0,165,14,333,0.03125
713,BHVE_group7_3.png,1,60,325,330,0.0234375
714,BHVE_group7_3.png,34,289,2,329,0.01953125
715,BHVE_group7_3.png,261,324,0,31,0.01953125
716,BHVE_group7_3.png,289,337,323,330,0.01953125
717,BHVE_group7_3.png,1,130,12,212,0.015625
718,BHVE_group7_3.png,104,228,86,158,0.015625
719,BHVE_group7_3.png,272,335,309,330,0.015625
720,BHVE_group7_3.png,29,179,19,183,0.015625
721,BHVE_group7_3.png,305,329,312,330,0.015625
722,BHVE_group7_3.png,0,27,314,330,0.01171875
723,BHVE_group7_3.png,286,331,297,332,0.01171875
724,BHVE_group7_3.png,-3,49,314,331,0.01171875
725,BHVE_group7_3.png,98,149,57,168,0.01171875
726,BHVE_group7_3.png,-1,33,325,332,0.01171875
727,BHVE_group7_3.png,314,331,309,332,0.01171875
728,BHVE_group7_3.png,61,167,59,171,0.01171875
729,BHVE_group7_3.png,321,330,295,333,0.01171875
730,BHVE_group7_3.png,111,144,60,119,0.01171875
731,BHVE_group7_3.png,20,90,326,330,0.01171875
732,CTRL_group6_1.png,7,133,86,135,0.02734375
733,CTRL_group6_1.png,2,43,36,52,0.015625
734,CTRL_group6_1.png,0,55,23,140,0.015625
735,CTRL_group6_1.png,290,334,326,334,0.015625
736,CTRL_group6_1.png,307,330,314,334,0.015625
737,CTRL_group6_1.png,308,330,137,242,0.015625
738,CTRL_group6_1.png,7,48,1,6,0.01171875
739,CTRL_group6_1.png,0,26,312,334,0.01171875
740,CTRL_group6_1.png,292,328,137,253,0.01171875
741,CTRL_group6_1.png,0,44,328,334,0.01171875
742,CTRL_group6_1.png,286,331,314,335,0.01171875
743,CTRL_group6_1.png,261,324,329,335,0.01171875
744,CTRL_group6_1.png,0,107,40,137,0.01171875
745,CTRL_group6_1.png,299,333,104,239,0.01171875
746,CTRL_group6_1.png,-1,29,328,337,0.01171875
747,CTRL_group5_4.png,64,140,123,186,0.89453125
748,CTRL_group5_4.png,73,144,134,250,0.0546875
749,CTRL_group5_4.png,72,162,152,312,0.0234375
750,CTRL_group5_4.png,60,98,128,187,0.0234375
751,CTRL_group5_4.png,69,138,121,156,0.0234375
752,CTRL_group5_4.png,302,322,301,318,0.0234375
753,CTRL_group5_4.png,82,173,115,179,0.01953125
754,CTRL_group5_4.png,83,142,174,291,0.01953125
755,CTRL_group5_4.png,44,140,118,289,0.01953125
756,CTRL_group5_4.png,296,326,311,320,0.01953125
757,CTRL_group5_4.png,70,165,135,204,0.015625
758,CTRL_group5_4.png,2,59,314,319,0.015625
759,CTRL_group5_4.png,315,322,285,322,0.015625
760,CTRL_group5_4.png,-1,31,315,321,0.01171875
761,CTRL_group5_4.png,0,24,302,319,0.01171875
762,CTRL_group5_4.png,308,327,306,324,0.01171875
763,CTRL_group5_4.png,316,322,264,317,0.01171875
764,CTRL_group5_4.png,155,176,231,267,0.01171875
765,CTRL_group5_4.png,2,45,279,319,0.01171875
766,CTRL_group5_4.png,7,83,298,319,0.01171875
767,CTRL_group5_4.png,70,143,96,169,0.01171875
768,CTRL_group5_4.png,273,327,312,320,0.01171875
769,CTRL_group5_4.png,276,323,301,319,0.01171875
770,CTRL_group5_4.png,0,24,255,320,0.01171875
771,CTRL_group5_4.png,-1,51,302,320,0.01171875
772,BHVE_group9_1.png,59,309,143,306,0.03515625
773,BHVE_group9_1.png,10,248,11,329,0.0234375
774,BHVE_group9_1.png,284,328,317,324,0.01953125
775,BHVE_group9_1.png,-2,29,319,326,0.015625
776,BHVE_group9_1.png,268,324,3,41,0.015625
777,BHVE_group9_1.png,1,56,319,324,0.015625
778,BHVE_group9_1.png,265,327,303,323,0.01171875
779,BHVE_group9_1.png,-33,189,142,374,0.01171875
780,BHVE_group9_1.png,299,322,305,324,0.01171875
781,BHVE_group9_1.png,7,124,92,302,0.01171875
782,BHVE_group9_1.png,255,321,319,324,0.01171875
783,BHVE_group8_2.png,74,132,37,189,0.1171875
784,BHVE_group8_2.png,2,36,27,78,0.03515625
785,BHVE_group8_2.png,3,53,320,327,0.02734375
786,BHVE_group8_2.png,0,23,306,327,0.02734375
787,BHVE_group8_2.png,0,11,293,324,0.02734375
788,BHVE_group8_2.png,10,78,322,327,0.01953125
789,BHVE_group8_2.png,262,323,70,210,0.01953125
790,BHVE_group8_2.png,6,111,10,179,0.01953125
791,BHVE_group8_2.png,4,102,7,89,0.01953125
792,BHVE_group8_2.png,1,27,291,327,0.015625
793,BHVE_group8_2.png,0,45,306,327,0.015625
794,BHVE_group8_2.png,303,324,118,220,0.015625
795,BHVE_group8_2.png,-2,9,302,327,0.015625
796,BHVE_group8_2.png,3,74,318,329,0.01171875
797,BHVE_group8_2.png,200,326,9,220,0.01171875
798,BHVE_group8_2.png,4,70,293,327,0.01171875
799,BHVE_group8_2.png,287,330,319,328,0.01171875
800,BHVE_group8_2.png,-2,24,320,330,0.01171875
801,BHVE_group8_2.png,9,124,0,44,0.01171875
802,BHVE_group8_2.png,0,17,271,331,0.01171875
803,BHVE_group8_2.png,74,179,25,197,0.01171875
804,CTRL_group3_3.png,277,313,253,319,0.8671875
805,CTRL_group3_3.png,156,313,15,172,0.22265625
806,CTRL_group3_3.png,29,258,3,295,0.0234375
807,CTRL_group3_3.png,264,311,283,328,0.01953125
808,CTRL_group3_3.png,283,324,268,337,0.01953125
809,CTRL_group3_3.png,161,393,-45,196,0.01953125
810,CTRL_group3_3.png,-6,152,14,322,0.01953125
811,CTRL_group3_3.png,-2,92,21,279,0.015625
812,CTRL_group3_3.png,229,286,315,319,0.015625
813,CTRL_group3_3.png,3,70,315,319,0.015625
814,CTRL_group3_3.png,192,345,-7,148,0.015625
815,CTRL_group3_3.png,169,255,38,170,0.015625
816,CTRL_group3_3.png,252,307,314,319,0.015625
817,CTRL_group3_3.png,281,311,308,322,0.015625
818,CTRL_group3_3.png,276,318,248,289,0.015625
819,CTRL_group3_3.png,252,306,261,331,0.01171875
820,CTRL_group3_3.png,0,36,19,69,0.01171875
821,CTRL_group3_3.png,309,314,233,289,0.01171875
822,CTRL_group3_3.png,208,301,305,322,0.01171875
823,CTRL_group3_3.png,275,323,243,269,0.01171875
824,CTRL_group3_3.png,310,314,215,271,0.01171875
825,CTRL_group3_3.png,159,215,31,147,0.01171875
826,CTRL_group3_3.png,290,311,268,318,0.01171875
827,CTRL_group3_3.png,127,349,-3,274,0.01171875
828,CTRL_group3_3.png,273,314,226,303,0.01171875
829,CTRL_group8_3.png,85,198,78,206,0.07421875
830,CTRL_group8_3.png,5,298,203,313,0.03515625
831,CTRL_group8_3.png,0,42,311,317,0.01953125
832,CTRL_group8_3.png,244,307,311,317,0.015625
833,CTRL_group8_3.png,28,171,63,213,0.01171875
834,CTRL_group8_3.png,255,322,296,317,0.01171875
835,CTRL_group8_3.png,160,279,11,221,0.01171875
836,CTRL_group8_3.png,281,326,310,317,0.01171875
837,CTRL_group8_3.png,244,300,0,30,0.01171875
838,CTRL_group8_3.png,71,310,98,325,0.01171875
839,CTRL_group8_3.png,298,319,299,317,0.01171875
840,CTRL_group8_3.png,240,313,307,318,0.01171875
841,CTRL_group8_3.png,1,27,300,317,0.01171875
842,CTRL_group2_3.png,108,282,130,178,0.03515625
843,CTRL_group2_3.png,0,128,46,308,0.03515625
844,CTRL_group2_3.png,1,59,323,328,0.0234375
845,CTRL_group2_3.png,281,322,75,224,0.01953125
846,CTRL_group2_3.png,274,326,307,329,0.015625
847,CTRL_group2_3.png,19,265,56,335,0.015625
848,CTRL_group2_3.png,282,326,320,328,0.015625
849,CTRL_group2_3.png,-2,32,323,330,0.01171875
850,CTRL_group2_3.png,300,320,123,246,0.01171875
851,CTRL_group2_3.png,18,84,323,328,0.01171875
852,CTRL_group2_3.png,0,11,9,34,0.01171875
853,CTRL_group2_3.png,316,321,153,228,0.01171875
854,CTRL_group2_3.png,295,321,310,328,0.01171875
855,CTRL_group2_3.png,0,39,5,43,0.01171875
856,CTRL_group8_2.png,102,163,236,320,0.02734375
857,CTRL_group8_2.png,10,93,26,241,0.01953125
858,CTRL_group8_2.png,-1,31,312,319,0.015625
859,CTRL_group8_2.png,-2,26,30,89,0.01171875
860,CTRL_group8_2.png,52,96,71,235,0.01171875
861,CTRL_group8_2.png,1,34,54,104,0.01171875
862,CTRL_group8_2.png,117,208,233,317,0.01171875
863,CTRL_group8_1.png,2,310,133,312,0.1328125
864,CTRL_group8_1.png,60,222,86,138,0.0703125
865,CTRL_group8_1.png,245,304,310,317,0.02734375
866,CTRL_group8_1.png,281,324,310,317,0.01953125
867,CTRL_group8_1.png,258,323,298,317,0.01953125
868,CTRL_group8_1.png,248,317,307,318,0.015625
869,CTRL_group8_1.png,-19,160,133,326,0.015625
870,CTRL_group8_1.png,0,42,312,317,0.015625
871,CTRL_group8_1.png,298,319,298,317,0.015625
872,CTRL_group8_1.png,-1,28,312,319,0.015625
873,CTRL_group8_1.png,43,315,42,167,0.01171875
874,CTRL_group8_1.png,1,25,301,317,0.01171875
875,CTRL_group8_1.png,-43,228,190,355,0.01171875
876,CTRL_group8_1.png,-2,30,47,96,0.01171875
877,CTRL_group8_1.png,66,350,50,268,0.01171875
878,CTRL_group8_1.png,223,274,309,317,0.01171875
879,CTRL_group8_1.png,0,14,304,317,0.01171875
880,CTRL_group8_1.png,8,212,80,165,0.01171875
881,CTRL_group1_2.png,12,298,166,305,0.015625
882,CTRL_group1_2.png,18,284,27,317,0.015625
883,CTRL_group1_2.png,0,105,0,20,0.01171875
884,CTRL_group1_2.png,155,316,4,212,0.01171875
885,CTRL_group1_2.png,168,179,142,156,0.01171875
886,CTRL_group8_4.png,89,154,20,157,0.18359375
887,CTRL_group8_4.png,1,303,135,307,0.1328125
888,CTRL_group8_4.png,113,246,7,162,0.03125
889,CTRL_group8_4.png,16,220,24,310,0.01953125
890,CTRL_group8_4.png,45,144,12,168,0.015625
891,CTRL_group8_4.png,0,34,53,90,0.015625
892,CTRL_group8_4.png,0,42,311,317,0.015625
893,CTRL_group8_4.png,34,68,158,202,0.015625
894,CTRL_group8_4.png,82,318,-33,218,0.015625
895,CTRL_group8_4.png,-16,171,145,319,0.015625
896,CTRL_group8_4.png,96,193,83,154,0.01171875
897,CTRL_group8_4.png,2,33,59,115,0.01171875
898,CTRL_group8_4.png,1,27,300,317,0.01171875
899,CTRL_group8_4.png,-2,31,34,83,0.01171875
900,CTRL_group8_4.png,159,185,131,212,0.01171875
901,CTRL_group8_4.png,-61,288,170,368,0.01171875
902,CTRL_group8_4.png,281,326,310,317,0.01171875
903,CTRL_group8_4.png,57,190,20,141,0.01171875
904,CTRL_group8_4.png,237,298,310,317,0.01171875
905,BHVE_group2_1.png,0,21,258,347,0.0703125
906,BHVE_group2_1.png,5,131,59,332,0.03515625
907,BHVE_group2_1.png,-2,15,282,344,0.03125
908,BHVE_group2_1.png,1,76,19,43,0.03125
909,BHVE_group2_1.png,108,278,128,251,0.03125
910,BHVE_group2_1.png,3,57,340,346,0.02734375
911,BHVE_group2_1.png,0,44,327,347,0.0234375
912,BHVE_group2_1.png,1,38,303,346,0.01953125
913,BHVE_group2_1.png,21,93,342,346,0.01953125
914,BHVE_group2_1.png,0,23,324,347,0.01953125
915,BHVE_group2_1.png,-1,11,304,343,0.01953125
916,BHVE_group2_1.png,316,337,326,345,0.01953125
917,BHVE_group2_1.png,297,342,338,346,0.01953125
918,BHVE_group2_1.png,0,8,273,340,0.015625
919,BHVE_group2_1.png,0,6,183,217,0.015625
920,BHVE_group2_1.png,316,338,144,243,0.015625
921,BHVE_group2_1.png,293,338,66,237,0.015625
922,BHVE_group2_1.png,-1,30,231,354,0.015625
923,BHVE_group2_1.png,19,120,327,346,0.015625
924,BHVE_group2_1.png,51,111,342,346,0.015625
925,BHVE_group2_1.png,179,290,120,235,0.015625
926,BHVE_group2_1.png,-3,27,340,349,0.015625
927,BHVE_group2_1.png,291,335,162,244,0.01171875
928,BHVE_group2_1.png,180,327,61,243,0.01171875
929,BHVE_group2_1.png,-3,9,317,345,0.01171875
930,CTRL_group7_4.png,6,50,33,88,0.0390625
931,CTRL_group7_4.png,263,327,296,317,0.01953125
932,CTRL_group7_4.png,2,56,312,317,0.01953125
933,CTRL_group7_4.png,299,323,298,317,0.01953125
934,CTRL_group7_4.png,0,21,263,317,0.01953125
935,CTRL_group7_4.png,308,325,295,319,0.015625
936,CTRL_group7_4.png,3,47,30,65,0.015625
937,CTRL_group7_4.png,0,24,298,317,0.015625
938,CTRL_group7_4.png,0,7,261,315,0.015625
939,CTRL_group7_4.png,283,327,308,317,0.015625
940,CTRL_group7_4.png,0,10,282,315,0.015625
941,CTRL_group7_4.png,19,88,313,317,0.01171875
942,CTRL_group7_4.png,0,47,300,318,0.01171875
943,CTRL_group7_4.png,0,38,283,318,0.01171875
944,CTRL_group7_4.png,315,324,281,320,0.01171875
945,CTRL_group7_4.png,34,328,4,94,0.01171875
946,CTRL_group7_4.png,15,85,26,97,0.01171875
947,CTRL_group7_4.png,12,186,3,324,0.01171875
948,CTRL_group7_4.png,-2,29,312,320,0.01171875
949,CTRL_group7_4.png,0,11,250,316,0.01171875
950,CTRL_group5_1.png,298,322,301,319,0.0234375
951,CTRL_group5_1.png,308,324,298,321,0.01953125
952,CTRL_group5_1.png,3,54,112,289,0.01953125
953,CTRL_group5_1.png,3,57,314,319,0.015625
954,CTRL_group5_1.png,314,323,283,322,0.015625
955,CTRL_group5_1.png,122,147,201,269,0.015625
956,CTRL_group5_1.png,282,325,310,319,0.015625
957,CTRL_group5_1.png,306,330,310,323,0.01171875
958,CTRL_group5_1.png,18,272,4,101,0.01171875
959,CTRL_group5_1.png,315,322,264,316,0.01171875
960,CTRL_group5_1.png,-1,30,314,321,0.01171875
961,CTRL_group5_1.png,275,323,301,319,0.01171875
962,BHVE_group1_3.png,300,328,101,215,0.03125
963,BHVE_group1_3.png,309,330,131,208,0.02734375
964,BHVE_group1_3.png,287,331,53,213,0.01953125
965,BHVE_group1_3.png,14,171,6,321,0.01953125
966,BHVE_group1_3.png,7,70,321,325,0.015625
967,BHVE_group1_3.png,7,117,76,296,0.015625
968,BHVE_group1_3.png,288,334,318,326,0.015625
969,BHVE_group1_3.png,2,61,17,112,0.01171875
970,BHVE_group1_3.png,273,333,300,324,0.01171875
971,BHVE_group1_3.png,6,143,4,195,0.01171875
972,BHVE_group1_3.png,255,314,320,325,0.01171875
973,BHVE_group1_3.png,305,329,306,325,0.01171875
974,BHVE_group1_3.png,264,329,132,229,0.01171875
975,BHVE_group1_3.png,321,329,152,215,0.01171875
