,frame,xmin,xmax,ymin,ymax,score
498,BHVE_group2_3.png,171,222,184,289,0.01171875
499,BHVE_group2_3.png,0,68,14,39,0.01171875
500,CTRL_group1_3.png,-7,277,123,312,0.015625
501,CTRL_group1_3.png,0,91,52,289,0.01171875
502,CTRL_group1_3.png,254,308,316,322,0.01171875
503,CTRL_group1_3.png,-15,206,-29,335,0.01171875
504,CTRL_group1_3.png,230,287,317,321,0.01171875
505,CTRL_group1_3.png,167,179,142,157,0.0078125
506,CTRL_group1_3.png,291,316,301,322,0.0078125
507,CTRL_group1_3.png,-2,45,42,235,0.0078125
508,CTRL_group1_3.png,1,6,3,49,0.0078125
509,CTRL_group1_3.png,2,54,315,321,0.0078125
510,CTRL_group1_3.png,154,372,132,403,0.0078125
511,CTRL_group1_3.png,49,325,-12,257,0.0078125
512,CTRL_group1_3.png,212,303,140,315,0.0078125
513,CTRL_group1_3.png,181,300,56,259,0.0078125
514,CTRL_group1_3.png,227,311,301,322,0.0078125
515,CTRL_group1_3.png,0,107,0,19,0.0078125
516,CTRL_group1_3.png,0,14,304,321,0.0078125
517,CTRL_group1_3.png,-2,27,315,324,0.0078125
518,CTRL_group1_3.png,-18,145,119,327,0.0078125
519,CTRL_group1_3.png,3,33,1,7,0.0078125
520,CTRL_group1_3.png,258,321,296,321,0.0078125
521,CTRL_group1_3.png,119,175,317,321,0.0078125
522,CTRL_group1_3.png,176,310,1,188,0.0078125
523,CTRL_group1_3.png,1,49,-4,90,0.0078125
524,CTRL_group1_3.png,0,10,290,318,0.0078125
525,CTRL_group7_2.png,6,49,34,86,0.04296875
526,CTRL_group7_2.png,1,96,30,243,0.03125
527,CTRL_group7_2.png,209,266,107,265,0.02734375
528,CTRL_group7_2.png,3,54,312,317,0.01953125
529,CTRL_group7_2.png,283,327,309,317,0.015625
530,CTRL_group7_2.png,20,49,30,75,0.015625
531,CTRL_group7_2.png,262,327,296,317,0.015625
532,CTRL_group7_2.png,0,24,297,317,0.015625
533,CTRL_group7_2.png,0,10,282,315,0.015625
534,CTRL_group7_2.png,300,323,298,317,0.015625
535,CTRL_group7_2.png,315,324,281,320,0.01171875
536,CTRL_group7_2.png,-2,44,33,113,0.01171875
537,CTRL_group7_2.png,308,325,295,319,0.01171875
538,CTRL_group7_2.png,0,22,265,317,0.01171875
539,CTRL_group7_2.png,10,79,312,317,0.01171875
540,CTRL_group7_2.png,8,89,31,90,0.01171875
541,CTRL_group7_2.png,-2,28,312,320,0.01171875
542,CTRL_group7_2.png,317,323,260,316,0.0078125
543,CTRL_group7_2.png,3,200,14,124,0.0078125
544,CTRL_group7_2.png,31,50,31,60,0.0078125
545,CTRL_group7_2.png,39,152,15,248,0.0078125
546,CTRL_group7_2.png,1,61,300,318,0.0078125
547,CTRL_group7_2.png,4,46,31,61,0.0078125
548,CTRL_group7_2.png,-1,53,32,225,0.0078125
549,CTRL_group7_2.png,-10,45,21,66,0.0078125
550,CTRL_group3_2.png,113,268,179,238,0.02734375
551,CTRL_group3_2.png,128,318,12,189,0.01953125
552,CTRL_group3_2.png,276,320,312,319,0.01953125
553,CTRL_group3_2.png,242,307,315,319,0.015625
554,CTRL_group3_2.png,307,314,283,325,0.015625
555,CTRL_group3_2.png,297,315,301,318,0.015625
556,CTRL_group3_2.png,0,35,18,97,0.015625
557,CTRL_group3_2.png,-1,93,16,268,0.01171875
558,CTRL_group3_2.png,3,70,315,319,0.01171875
559,CTRL_group3_2.png,309,314,262,322,0.01171875
560,CTRL_group3_2.png,253,322,310,320,0.01171875
561,CTRL_group3_2.png,219,284,315,319,0.01171875
562,CTRL_group3_2.png,259,319,300,319,0.01171875
563,CTRL_group3_2.png,87,250,158,269,0.0078125
564,CTRL_group3_2.png,291,316,307,320,0.0078125
565,CTRL_group3_2.png,0,32,27,69,0.0078125
566,CTRL_group3_2.png,252,298,306,318,0.0078125
567,CTRL_group3_2.png,308,314,45,101,0.0078125
568,CTRL_group3_2.png,0,24,305,320,0.0078125
569,CTRL_group3_2.png,21,318,7,137,0.0078125
570,CTRL_group3_2.png,309,314,147,209,0.0078125
571,CTRL_group3_2.png,213,313,31,213,0.0078125
572,CTRL_group3_2.png,282,312,301,318,0.0078125
573,CTRL_group3_2.png,158,299,-37,400,0.0078125
574,CTRL_group3_2.png,295,315,269,323,0.0078125
575,BHVE_group3_2.png,19,299,227,318,0.0234375
576,BHVE_group3_2.png,0,44,317,323,0.015625
577,BHVE_group3_2.png,267,329,317,322,0.015625
578,BHVE_group3_2.png,14,298,5,332,0.015625
579,BHVE_group3_2.png,289,336,316,322,0.015625
580,BHVE_group3_2.png,11,78,317,322,0.01171875
581,BHVE_group3_2.png,237,297,318,323,0.01171875
582,BHVE_group3_2.png,281,325,273,320,0.01171875
583,BHVE_group3_2.png,287,331,134,330,0.01171875
584,BHVE_group3_2.png,251,333,304,323,0.01171875
585,BHVE_group3_2.png,0,93,29,269,0.01171875
586,BHVE_group3_2.png,305,327,301,322,0.01171875
587,BHVE_group3_2.png,246,321,314,324,0.0078125
588,BHVE_group3_2.png,-2,34,275,322,0.0078125
589,BHVE_group3_2.png,-41,338,178,328,0.0078125
590,BHVE_group3_2.png,272,336,313,323,0.0078125
591,BHVE_group3_2.png,247,326,283,323,0.0078125
592,BHVE_group3_2.png,317,326,282,327,0.0078125
593,BHVE_group3_2.png,222,279,318,322,0.0078125
594,BHVE_group3_2.png,-26,397,-132,428,0.0078125
595,BHVE_group3_2.png,0,60,313,323,0.0078125
596,BHVE_group3_2.png,0,5,11,61,0.0078125
597,BHVE_group3_2.png,303,329,257,327,0.0078125
598,BHVE_group3_2.png,224,325,81,318,0.0078125
599,BHVE_group3_2.png,93,191,45,237,0.0078125
600,CTRL_group7_3.png,261,326,295,317,0.0234375
601,CTRL_group7_3.png,2,49,32,95,0.0234375
602,CTRL_group7_3.png,1,101,29,244,0.0234375
603,CTRL_group7_3.png,0,24,299,317,0.015625
604,CTRL_group7_3.png,283,326,308,317,0.015625
605,CTRL_group7_3.png,122,276,70,107,0.015625
606,CTRL_group7_3.png,3,56,312,317,0.015625
607,CTRL_group7_3.png,299,323,298,317,0.015625
608,CTRL_group7_3.png,2,50,121,263,0.01171875
609,CTRL_group7_3.png,308,325,295,319,0.01171875
610,CTRL_group7_3.png,0,10,284,315,0.01171875
611,CTRL_group7_3.png,297,323,5,77,0.01171875
612,CTRL_group7_3.png,2,20,283,314,0.01171875
613,CTRL_group7_3.png,-2,28,312,320,0.01171875
614,CTRL_group7_3.png,314,323,281,320,0.01171875
615,CTRL_group7_3.png,0,22,263,317,0.01171875
616,CTRL_group7_3.png,0,7,262,312,0.01171875
617,CTRL_group7_3.png,-2,60,297,317,0.0078125
618,CTRL_group7_3.png,8,224,13,117,0.0078125
619,CTRL_group7_3.png,176,257,75,96,0.0078125
620,CTRL_group7_3.png,8,103,22,74,0.0078125
621,CTRL_group7_3.png,307,329,304,323,0.0078125
622,CTRL_group7_3.png,30,90,313,317,0.0078125
623,CTRL_group7_3.png,135,247,49,104,0.0078125
624,CTRL_group7_3.png,317,323,262,316,0.0078125
625,CTRL_group9_5.png,71,102,58,111,0.5
626,CTRL_group9_5.png,164,203,152,189,0.05078125
627,CTRL_group9_5.png,11,313,109,319,0.03515625
628,CTRL_group9_5.png,59,123,61,112,0.0234375
629,CTRL_group9_5.png,0,85,32,265,0.01953125
630,CTRL_group9_5.png,194,209,156,190,0.015625
631,CTRL_group9_5.png,0,56,316,321,0.015625
632,CTRL_group9_5.png,158,165,137,148,0.015625
633,CTRL_group9_5.png,261,315,314,321,0.015625
634,CTRL_group9_5.png,71,97,72,97,0.01171875
635,CTRL_group9_5.png,160,205,123,201,0.01171875
636,CTRL_group9_5.png,54,99,52,147,0.01171875
637,CTRL_group9_5.png,-3,33,316,323,0.01171875
638,CTRL_group9_5.png,65,111,62,176,0.01171875
639,CTRL_group9_5.png,152,166,138,144,0.01171875
640,CTRL_group9_5.png,186,238,152,183,0.01171875
641,CTRL_group9_5.png,-21,285,193,331,0.01171875
642,CTRL_group9_5.png,70,89,63,102,0.0078125
643,CTRL_group9_5.png,312,317,20,80,0.0078125
644,CTRL_group9_5.png,273,319,303,322,0.0078125
645,CTRL_group9_5.png,178,254,45,193,0.0078125
646,CTRL_group9_5.png,71,139,51,101,0.0078125
647,CTRL_group9_5.png,224,313,303,321,0.0078125
648,CTRL_group9_5.png,165,197,113,180,0.0078125
649,CTRL_group9_5.png,159,191,135,190,0.0078125
650,BHVE_group9_3.png,2,112,58,302,0.0234375
651,BHVE_group9_3.png,-1,43,319,325,0.01953125
652,BHVE_group9_3.png,192,322,93,315,0.01171875
653,BHVE_group9_3.png,247,314,319,324,0.01171875
654,BHVE_group9_3.png,0,26,311,324,0.01171875
655,BHVE_group9_3.png,302,322,305,323,0.01171875
656,BHVE_group9_3.png,31,236,153,270,0.01171875
657,BHVE_group9_3.png,273,326,113,290,0.01171875
658,BHVE_group9_3.png,284,329,317,324,0.01171875
659,BHVE_group9_3.png,143,154,128,137,0.0078125
660,BHVE_group9_3.png,-1,22,316,326,0.0078125
661,BHVE_group9_3.png,317,322,265,327,0.0078125
662,BHVE_group9_3.png,12,39,0,5,0.0078125
663,BHVE_group9_3.png,177,196,149,155,0.0078125
664,BHVE_group9_3.png,251,325,316,325,0.0078125
665,BHVE_group9_3.png,1,20,312,322,0.0078125
666,BHVE_group9_3.png,7,27,1,6,0.0078125
667,BHVE_group9_3.png,298,325,312,325,0.0078125
668,BHVE_group9_3.png,318,322,240,309,0.0078125
669,BHVE_group9_3.png,34,312,54,340,0.0078125
670,BHVE_group9_3.png,307,328,311,329,0.0078125
671,BHVE_group9_3.png,266,322,307,325,0.0078125
672,BHVE_group9_3.png,-6,100,283,334,0.0078125
673,BHVE_group9_3.png,227,285,319,324,0.0078125
674,BHVE_group9_3.png,184,206,147,155,0.0078125
675,CTRL_group7_1.png,3,54,312,317,0.03125
676,CTRL_group7_1.png,3,48,33,82,0.02734375
677,CTRL_group7_1.png,300,323,298,317,0.01953125
678,CTRL_group7_1.png,0,26,300,317,0.01953125
679,CTRL_group7_1.png,1,104,33,245,0.015625
680,CTRL_group7_1.png,264,327,294,316,0.015625
681,CTRL_group7_1.png,-2,29,312,319,0.015625
682,CTRL_group7_1.png,284,328,309,317,0.01171875
683,CTRL_group7_1.png,3,51,119,263,0.01171875
684,CTRL_group7_1.png,31,321,5,95,0.01171875
685,CTRL_group7_1.png,0,10,285,315,0.01171875
686,CTRL_group7_1.png,19,84,313,317,0.01171875
687,CTRL_group7_1.png,144,202,140,265,0.0078125
688,CTRL_group7_1.png,38,99,313,317,0.0078125
689,CTRL_group7_1.png,269,324,112,265,0.0078125
690,CTRL_group7_1.png,0,32,307,317,0.0078125
691,CTRL_group7_1.png,306,331,308,321,0.0078125
692,CTRL_group7_1.png,8,45,304,317,0.0078125
693,CTRL_group7_1.png,-3,7,297,318,0.0078125
694,CTRL_group7_1.png,11,171,11,307,0.0078125
695,CTRL_group7_1.png,0,60,308,318,0.0078125
696,CTRL_group7_1.png,315,323,270,317,0.0078125
697,CTRL_group7_1.png,0,6,249,303,0.0078125
698,CTRL_group7_1.png,0,29,281,319,0.0078125
699,CTRL_group7_1.png,0,6,7,42,0.0078125
700,BHVE_group5_1.png,0,20,1,23,0.08203125
701,BHVE_group5_1.png,0,23,239,320,0.078125
702,BHVE_group5_1.png,0,21,-1,47,0.0703125
703,BHVE_group5_1.png,0,24,0,10,0.05859375
704,BHVE_group5_1.png,0,13,0,62,0.05859375
705,BHVE_group5_1.png,0,14,0,14,0.05078125
706,BHVE_group5_1.png,-2,55,1,26,0.04296875
707,BHVE_group5_1.png,0,35,-1,37,0.04296875
708,BHVE_group5_1.png,1,8,5,58,0.0390625
709,BHVE_group5_1.png,1,20,2,89,0.03125
710,BHVE_group5_1.png,0,43,-2,75,0.03125
711,BHVE_group5_1.png,110,208,93,237,0.03125
712,BHVE_group5_1.png,-1,41,0,14,0.02734375
713,BHVE_group5_1.png,0,38,214,325,0.02734375
714,BHVE_group5_1.png,0,41,304,324,0.0234375
715,BHVE_group5_1.png,0,35,282,321,0.0234375
716,BHVE_group5_1.png,-1,14,0,33,0.01953125
717,BHVE_group5_1.png,-1,83,2,51,0.01953125
718,BHVE_group5_1.png,4,74,304,323,0.01953125
719,BHVE_group5_1.png,2,53,317,323,0.01953125
720,BHVE_group5_1.png,13,77,317,322,0.01953125
721,BHVE_group5_1.png,0,6,49,106,0.01953125
722,BHVE_group5_1.png,11,47,0,7,0.01953125
723,BHVE_group5_1.png,0,16,191,307,0.01953125
724,BHVE_group5_1.png,0,57,313,323,0.015625
725,BHVE_group1_2.png,106,207,86,268,0.046875
726,BHVE_group1_2.png,300,328,103,221,0.03125
727,BHVE_group1_2.png,309,330,137,213,0.02734375
728,BHVE_group1_2.png,28,159,56,283,0.02734375
729,BHVE_group1_2.png,1,102,24,255,0.0234375
730,BHVE_group1_2.png,140,285,86,280,0.0234375
731,BHVE_group1_2.png,289,333,318,326,0.01953125
732,BHVE_group1_2.png,283,329,71,220,0.01953125
733,BHVE_group1_2.png,201,329,49,275,0.01953125
734,BHVE_group1_2.png,25,84,321,325,0.015625
735,BHVE_group1_2.png,310,328,79,201,0.015625
736,BHVE_group1_2.png,6,69,320,325,0.015625
737,BHVE_group1_2.png,32,199,16,194,0.015625
738,BHVE_group1_2.png,2,98,14,95,0.015625
739,BHVE_group1_2.png,8,127,101,316,0.01171875
740,BHVE_group1_2.png,281,336,300,325,0.01171875
741,BHVE_group1_2.png,266,330,119,249,0.01171875
742,BHVE_group1_2.png,318,330,156,224,0.01171875
743,BHVE_group1_2.png,14,208,6,87,0.01171875
744,BHVE_group1_2.png,314,331,303,328,0.01171875
745,BHVE_group1_2.png,305,329,305,325,0.01171875
746,BHVE_group1_2.png,298,328,159,233,0.0078125
747,BHVE_group1_2.png,321,330,276,326,0.0078125
748,BHVE_group1_2.png,-12,179,3,316,0.0078125
749,BHVE_group1_2.png,323,329,261,316,0.0078125
750,BHVE_group6_2.png,0,91,38,264,0.04296875
751,BHVE_group6_2.png,2,292,127,317,0.04296875
752,BHVE_group6_2.png,286,330,314,322,0.0234375
753,BHVE_group6_2.png,0,37,58,93,0.01953125
754,BHVE_group6_2.png,1,53,61,259,0.01953125
755,BHVE_group6_2.png,0,31,63,123,0.015625
756,BHVE_group6_2.png,4,204,25,322,0.015625
757,BHVE_group6_2.png,-2,31,317,324,0.015625
758,BHVE_group6_2.png,1,254,204,330,0.015625
759,BHVE_group6_2.png,142,293,75,300,0.015625
760,BHVE_group6_2.png,261,315,314,322,0.01171875
761,BHVE_group6_2.png,179,291,86,223,0.01171875
762,BHVE_group6_2.png,2,55,317,322,0.01171875
763,BHVE_group6_2.png,-2,31,31,85,0.01171875
764,BHVE_group6_2.png,279,324,1,46,0.01171875
765,BHVE_group6_2.png,260,322,304,322,0.01171875
766,BHVE_group6_2.png,68,320,194,361,0.0078125
767,BHVE_group6_2.png,0,39,12,77,0.0078125
768,BHVE_group6_2.png,3,25,64,104,0.0078125
769,BHVE_group6_2.png,-3,45,52,131,0.0078125
770,BHVE_group6_2.png,0,30,60,80,0.0078125
771,BHVE_group6_2.png,5,55,54,90,0.0078125
772,BHVE_group6_2.png,0,13,64,132,0.0078125
773,BHVE_group6_2.png,0,5,4,36,0.0078125
774,BHVE_group6_2.png,0,6,27,74,0.0078125
775,BHVE_group6_3.png,-2,85,62,265,0.03515625
776,BHVE_group6_3.png,164,210,56,241,0.0234375
777,BHVE_group6_3.png,0,37,60,101,0.0234375
778,BHVE_group6_3.png,287,332,315,322,0.015625
779,BHVE_group6_3.png,151,311,19,312,0.015625
780,BHVE_group6_3.png,-3,42,44,240,0.015625
781,BHVE_group6_3.png,2,37,59,81,0.01171875
782,BHVE_group6_3.png,-2,27,28,91,0.01171875
783,BHVE_group6_3.png,-1,31,317,324,0.01171875
784,BHVE_group6_3.png,48,326,61,339,0.01171875
785,BHVE_group6_3.png,301,326,306,322,0.01171875
786,BHVE_group6_3.png,259,319,316,322,0.01171875
787,BHVE_group6_3.png,2,55,316,322,0.01171875
788,BHVE_group6_3.png,24,303,215,322,0.01171875
789,BHVE_group6_3.png,-9,33,53,85,0.0078125
790,BHVE_group6_3.png,0,5,11,59,0.0078125
791,BHVE_group6_3.png,0,27,305,322,0.0078125
792,BHVE_group6_3.png,0,5,29,72,0.0078125
793,BHVE_group6_3.png,173,268,36,260,0.0078125
794,BHVE_group6_3.png,-4,36,10,108,0.0078125
795,BHVE_group6_3.png,-5,93,280,334,0.0078125
796,BHVE_group6_3.png,-15,88,241,348,0.0078125
797,BHVE_group6_3.png,277,337,303,323,0.0078125
798,BHVE_group6_3.png,-1,173,8,323,0.0078125
799,BHVE_group6_3.png,280,325,1,48,0.0078125
800,BHVE_group3_1.png,259,324,318,322,0.015625
801,BHVE_group3_1.png,3,55,317,322,0.015625
802,BHVE_group3_1.png,0,102,52,270,0.015625
803,BHVE_group3_1.png,150,231,100,295,0.01171875
804,BHVE_group3_1.png,211,319,307,323,0.01171875
805,BHVE_group3_1.png,231,288,318,322,0.01171875
806,BHVE_group3_1.png,289,336,316,322,0.01171875
807,BHVE_group3_1.png,-2,33,317,324,0.01171875
808,BHVE_group3_1.png,16,304,0,324,0.01171875
809,BHVE_group3_1.png,273,326,305,324,0.01171875
810,BHVE_group3_1.png,130,298,11,80,0.0078125
811,BHVE_group3_1.png,5,33,1,6,0.0078125
812,BHVE_group3_1.png,213,335,279,323,0.0078125
813,BHVE_group3_1.png,21,84,317,322,0.0078125
814,BHVE_group3_1.png,40,310,14,126,0.0078125
815,BHVE_group3_1.png,0,15,308,323,0.0078125
816,BHVE_group3_1.png,1,47,279,321,0.0078125
817,BHVE_group3_1.png,241,338,301,324,0.0078125
818,BHVE_group3_1.png,290,332,145,332,0.0078125
819,BHVE_group3_1.png,0,5,12,60,0.0078125
820,BHVE_group3_1.png,32,398,0,167,0.0078125
821,BHVE_group3_1.png,0,5,34,86,0.0078125
822,BHVE_group3_1.png,273,330,288,321,0.0078125
823,BHVE_group3_1.png,206,263,318,322,0.0078125
824,BHVE_group3_1.png,-1,177,27,321,0.0078125
825,CTRL_group5_3.png,301,322,301,319,0.0234375
826,CTRL_group5_3.png,309,324,298,320,0.01953125
827,CTRL_group5_3.png,24,306,1,104,0.01953125
828,CTRL_group5_3.png,123,147,201,270,0.015625
829,CTRL_group5_3.png,314,322,284,322,0.015625
830,CTRL_group5_3.png,282,326,311,319,0.015625
831,CTRL_group5_3.png,2,58,314,319,0.015625
832,CTRL_group5_3.png,0,62,296,319,0.01171875
833,CTRL_group5_3.png,316,322,256,309,0.01171875
834,CTRL_group5_3.png,266,326,298,318,0.01171875
835,CTRL_group5_3.png,4,40,254,316,0.01171875
836,CTRL_group5_3.png,4,90,11,96,0.01171875
837,CTRL_group5_3.png,2,52,114,285,0.01171875
838,CTRL_group5_3.png,0,26,302,320,0.01171875
839,CTRL_group5_3.png,306,329,310,323,0.01171875
840,CTRL_group5_3.png,-1,31,314,321,0.01171875
841,CTRL_group5_3.png,204,259,315,319,0.0078125
842,CTRL_group5_3.png,-1,64,311,320,0.0078125
843,CTRL_group5_3.png,303,322,289,315,0.0078125
844,CTRL_group5_3.png,317,322,207,262,0.0078125
845,CTRL_group5_3.png,110,138,205,267,0.0078125
846,CTRL_group5_3.png,256,320,314,319,0.0078125
847,CTRL_group5_3.png,310,323,278,327,0.0078125
848,CTRL_group5_3.png,318,322,138,220,0.0078125
849,CTRL_group5_3.png,54,311,-67,304,0.0078125
850,CTRL_group9_4.png,71,103,58,111,0.43359375
851,CTRL_group9_4.png,245,320,306,323,0.234375
852,CTRL_group9_4.png,243,290,311,321,0.109375
853,CTRL_group9_4.png,274,316,310,322,0.09765625
854,CTRL_group9_4.png,239,267,306,321,0.09375
855,CTRL_group9_4.png,227,270,313,321,0.07421875
856,CTRL_group9_4.png,222,273,305,322,0.0703125
857,CTRL_group9_4.png,289,317,305,321,0.0703125
858,CTRL_group9_4.png,193,302,307,321,0.03515625
859,CTRL_group9_4.png,213,325,286,322,0.02734375
860,CTRL_group9_4.png,242,282,304,323,0.02734375
861,CTRL_group9_4.png,240,305,295,319,0.02734375
862,CTRL_group9_4.png,60,125,60,112,0.02734375
863,CTRL_group9_4.png,265,311,303,321,0.02734375
864,CTRL_group9_4.png,273,335,302,329,0.0234375
865,CTRL_group9_4.png,0,85,49,272,0.0234375
866,CTRL_group9_4.png,298,325,311,325,0.01953125
867,CTRL_group9_4.png,210,279,130,292,0.01953125
868,CTRL_group9_4.png,214,275,292,319,0.01953125
869,CTRL_group9_4.png,208,263,316,321,0.01953125
870,CTRL_group9_4.png,202,255,304,323,0.01953125
871,CTRL_group9_4.png,272,316,292,322,0.015625
872,CTRL_group9_4.png,301,320,303,322,0.015625
873,CTRL_group9_4.png,237,264,293,324,0.01171875
874,CTRL_group9_4.png,240,257,301,319,0.01171875
875,CTRL_group6_2.png,95,152,38,207,0.0625
876,CTRL_group6_2.png,1,46,35,53,0.02734375
877,CTRL_group6_2.png,245,331,19,59,0.0234375
878,CTRL_group6_2.png,160,209,175,202,0.01953125
879,CTRL_group6_2.png,290,334,326,335,0.015625
880,CTRL_group6_2.png,308,330,138,238,0.015625
881,CTRL_group6_2.png,-1,29,328,337,0.01171875
882,CTRL_group6_2.png,2,59,328,334,0.01171875
883,CTRL_group6_2.png,2,67,29,52,0.01171875
884,CTRL_group6_2.png,34,134,34,227,0.01171875
885,CTRL_group6_2.png,0,26,311,334,0.01171875
886,CTRL_group6_2.png,307,330,315,334,0.01171875
887,CTRL_group6_2.png,1,60,290,334,0.01171875
888,CTRL_group6_2.png,292,334,145,289,0.01171875
889,CTRL_group6_2.png,274,337,319,335,0.0078125
890,CTRL_group6_2.png,6,98,32,244,0.0078125
891,CTRL_group6_2.png,322,330,285,336,0.0078125
892,CTRL_group6_2.png,37,97,328,334,0.0078125
893,CTRL_group6_2.png,187,208,176,190,0.0078125
894,CTRL_group6_2.png,218,270,329,334,0.0078125
895,CTRL_group6_2.png,312,338,325,338,0.0078125
896,CTRL_group6_2.png,324,329,259,320,0.0078125
897,CTRL_group6_2.png,324,329,48,109,0.0078125
898,CTRL_group6_2.png,278,327,291,332,0.0078125
899,CTRL_group6_2.png,315,329,2,24,0.0078125
900,BHVE_group8_3.png,170,211,88,225,0.03125
901,BHVE_group8_3.png,30,325,124,312,0.0234375
902,BHVE_group8_3.png,1,35,28,80,0.0234375
903,BHVE_group8_3.png,0,11,292,324,0.0234375
904,BHVE_group8_3.png,0,24,305,328,0.01953125
905,BHVE_group8_3.png,287,330,319,327,0.01953125
906,BHVE_group8_3.png,4,54,321,327,0.01953125
907,BHVE_group8_3.png,10,206,25,320,0.01953125
908,BHVE_group8_3.png,5,110,65,300,0.015625
909,BHVE_group8_3.png,278,326,90,213,0.015625
910,BHVE_group8_3.png,9,78,322,327,0.015625
911,BHVE_group8_3.png,43,300,200,325,0.015625
912,BHVE_group8_3.png,1,44,298,327,0.01171875
913,BHVE_group8_3.png,315,325,289,330,0.01171875
914,BHVE_group8_3.png,-2,25,321,330,0.01171875
915,BHVE_group8_3.png,298,326,109,227,0.01171875
916,BHVE_group8_3.png,-1,9,302,327,0.01171875
917,BHVE_group8_3.png,2,98,11,91,0.01171875
918,BHVE_group8_3.png,308,327,304,330,0.01171875
919,BHVE_group8_3.png,1,78,305,327,0.01171875
920,BHVE_group8_3.png,1,27,276,327,0.0078125
921,BHVE_group8_3.png,265,319,47,220,0.0078125
922,BHVE_group8_3.png,0,62,1,27,0.0078125
923,BHVE_group8_3.png,0,8,273,319,0.0078125
924,BHVE_group8_3.png,281,308,0,7,0.0078125
925,CTRL_group2_1.png,17,129,25,172,0.03515625
926,CTRL_group2_1.png,1,56,323,328,0.0234375
927,CTRL_group2_1.png,274,324,306,329,0.0234375
928,CTRL_group2_1.png,18,83,323,328,0.015625
929,CTRL_group2_1.png,282,324,318,328,0.015625
930,CTRL_group2_1.png,0,10,9,37,0.015625
931,CTRL_group2_1.png,18,216,154,307,0.01171875
932,CTRL_group2_1.png,0,27,311,328,0.01171875
933,CTRL_group2_1.png,303,323,305,330,0.01171875
934,CTRL_group2_1.png,29,322,-1,222,0.01171875
935,CTRL_group2_1.png,316,321,260,325,0.01171875
936,CTRL_group2_1.png,-2,32,323,330,0.01171875
937,CTRL_group2_1.png,317,321,130,215,0.0078125
938,CTRL_group2_1.png,6,195,36,293,0.0078125
939,CTRL_group2_1.png,0,15,314,329,0.0078125
940,CTRL_group2_1.png,281,325,102,254,0.0078125
941,CTRL_group2_1.png,10,169,3,134,0.0078125
942,CTRL_group2_1.png,-1,152,0,227,0.0078125
943,CTRL_group2_1.png,259,315,31,152,0.0078125
944,CTRL_group2_1.png,316,321,169,245,0.0078125
945,CTRL_group2_1.png,-6,130,155,310,0.0078125
946,CTRL_group2_1.png,258,308,320,328,0.0078125
947,CTRL_group2_1.png,243,353,280,346,0.0078125
948,CTRL_group2_1.png,0,86,36,188,0.0078125
949,CTRL_group2_1.png,302,330,319,332,0.0078125
950,BHVE_group8_1.png,1,35,28,81,0.03125
951,BHVE_group8_1.png,3,54,321,327,0.0234375
952,BHVE_group8_1.png,0,11,292,324,0.0234375
953,BHVE_group8_1.png,10,79,323,327,0.01953125
954,BHVE_group8_1.png,0,179,14,323,0.01953125
955,BHVE_group8_1.png,0,14,307,327,0.015625
956,BHVE_group8_1.png,-2,26,321,330,0.015625
957,BHVE_group8_1.png,0,31,288,329,0.015625
958,BHVE_group8_1.png,286,331,320,328,0.015625
959,BHVE_group8_1.png,301,325,307,327,0.01171875
960,BHVE_group8_1.png,0,64,304,327,0.01171875
961,BHVE_group8_1.png,-2,8,302,327,0.01171875
962,BHVE_group8_1.png,316,325,289,331,0.01171875
963,BHVE_group8_1.png,143,280,114,154,0.01171875
964,BHVE_group8_1.png,2,102,13,90,0.01171875
965,BHVE_group8_1.png,320,325,61,120,0.0078125
966,BHVE_group8_1.png,258,321,322,327,0.0078125
967,BHVE_group8_1.png,1,54,112,251,0.0078125
968,BHVE_group8_1.png,3,36,307,328,0.0078125
969,BHVE_group8_1.png,279,325,87,209,0.0078125
970,BHVE_group8_1.png,276,323,283,325,0.0078125
971,BHVE_group8_1.png,280,332,305,328,0.0078125
972,BHVE_group8_1.png,319,325,270,327,0.0078125
973,BHVE_group8_1.png,295,325,117,226,0.0078125
974,BHVE_group8_1.png,319,325,218,277,0.0078125
975,BHVE_group3_3.png,2,100,53,280,0.05078125
976,BHVE_group3_3.png,2,57,317,322,0.01953125
977,BHVE_group3_3.png,259,323,317,322,0.015625
978,BHVE_group3_3.png,251,335,305,323,0.01171875
979,BHVE_group3_3.png,236,298,318,322,0.01171875
980,BHVE_group3_3.png,-2,34,317,324,0.01171875
981,BHVE_group3_3.png,288,336,316,322,0.01171875
982,BHVE_group3_3.png,-5,238,-2,305,0.01171875
983,BHVE_group3_3.png,74,295,130,282,0.01171875
984,BHVE_group3_3.png,0,28,305,322,0.01171875
985,BHVE_group3_3.png,28,60,0,4,0.01171875
986,BHVE_group3_3.png,-2,146,153,313,0.0078125
987,BHVE_group3_3.png,-28,348,-99,429,0.0078125
988,BHVE_group3_3.png,0,26,284,324,0.0078125
989,BHVE_group3_3.png,239,315,314,324,0.0078125
990,BHVE_group3_3.png,203,341,102,377,0.0078125
991,BHVE_group3_3.png,19,159,89,280,0.0078125
992,BHVE_group3_3.png,41,81,1,5,0.0078125
993,BHVE_group3_3.png,2,75,314,324,0.0078125
994,BHVE_group3_3.png,-1,317,7,95,0.0078125
995,BHVE_group3_3.png,197,316,279,322,0.0078125
996,BHVE_group3_3.png,-16,89,13,199,0.0078125
